Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,ericsyyang,": 壽喜燒很香啊, 其他家都沒這味道",05/13 15:25
,,,,推,JoJoSonic,: 奶茶加寒天最高,05/13 15:33
,,,,推,pl1022,: 潮肉屌打,05/13 15:36
,,,,推,aa874125,: 很想吃肉的時候才會去 吃一次會膩很久,05/13 15:43
,,,,推,orz151426,: 還不錯阿，便宜食材也處理的不差,05/13 15:54
,,,,推,cool10528,: 壽喜燒沒海鮮也沒便宜到哪去，怎麼會有,05/13 16:02
,,,,推,CountingStar,: 早就甩開pchome不知幾條街,05/13 16:09
,,,,推,koreasuck,: 潮肉屌打,05/13 16:10
,,,,推,abruby2522,: 很普,05/13 16:12
,,,,推,CaTkinGG,: 變好貴,05/13 16:21
,,,,推,george31708,: 一番地雙城店衛生堪慮,05/13 16:26
,,,,推,fisher6879,: 還不錯，地板保證,05/13 16:39
,,,,推,scar,: 一番地 好吃又便宜,05/13 17:15
,,,,推,beelezbub,: 及格線吧，能比momo差的可以直接關門,05/13 18:48
,,,,推,Holabrown56,: 想念很久以前的「本燔」,05/13 19:24
,,,,推,parappa,: 80差不多，去日本吃隨便都有90,05/13 19:28
,,,,推,carlos159357,: 60分基礎線,05/13 20:02
,,,,推,mdkn35,: 不怎麼樣 頂多50？,05/13 20:52
,,,,推,jetsteven,: 台中一丁>涮乃葉>台北一丁>一番地=mom,05/14 00:44
,,,,推,radstar,: 居然沒什麼人講潮肉...不潮了嗎？,05/14 01:56
,,,,推,xiapawo,: 垃圾,05/14 03:08
,,,,推,BrunoBao,: 一番地屌打,05/14 10:28
,,,,→,a3221715,: 吃粗飽的隨便啦,05/13 14:19
,,,,→,ItsTimeToGo,: 吃回本的心態實在是,05/13 14:21
,,,,→,ItsTimeToGo,: 日本人吃壽喜燒是慶祝 買最好的肉,05/13 14:21
,,,,→,mm4669075,: 本幡>MOMO,05/13 14:23
,,,,→,laugh8562,: 連鎖第一吧 還有哪家連鎖嗎==,05/13 14:25
,,,,→,petguy,: 很難吃……,05/13 14:39
,,,,→,limitlesscit,: 難吃也提不到他,05/13 14:40
,,,,→,Ayanami5566,: 其實壽喜燒怎麼吃都馬差不多  醬汁就,05/13 14:43
,,,,→,Ayanami5566,: 那樣  所以價格比較重要,05/13 14:44
,,,,→,boboking2,: 85,05/13 14:44
,,,,→,wiggyc,: 沒有選擇時的最安全選擇,05/13 14:45
,,,,→,HSTim,: 平價連鎖第一 我幾乎每週都帶小孩去吃,05/13 14:45
,,,,→,fugijoka,: 還不錯啊，就安全牌,05/13 15:13
,,,,→,fugijoka,: 一番地東西少了點環境又比momo陰暗很多,05/13 15:13
,,,,→,glthe1,: 一番地肉難吃死了,05/13 15:16
,,,,→,guocw3,: 之前去大阪吃當地評價很高的壽喜燒、兩人,05/13 15:19
,,,,→,guocw3,": 吃下來大概7萬日幣左右,但是高級肉的肉香",05/13 15:19
,,,,→,guocw3,: 完全被醬的味道蓋過其實吃不太出肉味又吃,05/13 15:19
,,,,→,guocw3,: 不飽...最後還是覺得momo比較適合我！而,05/13 15:20
,,,,→,guocw3,: 且蛋液加蔥蒜很台灣調味比較讚,05/13 15:20
,,,,→,guocw3,: 焙茶奶茶加寒天QQ不是每家都有耶 可惜,05/13 15:39
,,,,→,guocw3,: 有會員卡超優惠的~帶朋友去吃回饋都很高,05/13 15:54
,,,,→,cool10528,: 人愛吃這個,05/13 16:02
,,,,→,VVinSaber,: 我覺得壽喜燒就是要吃肉 吃肉還是應該,05/13 17:08
,,,,→,VVinSaber,: 去一番地,05/13 17:08
,,,,→,Ernest1212,: 一番地大勝,05/13 18:35
,,,,→,beelezbub,: 了,05/13 18:48
,,,,→,your0207,: 和牛部位不錯,05/13 18:49
,,,,→,your0207,: 奶茶好喝,05/13 18:49
,,,,→,KillLakers,: 我都選PChome~~~~~~~~~~~~~~,05/13 20:54
,,,,→,kilhi,: 自己買肉比較好吃 momo醬太甜,05/13 20:58
,,,,→,jetsteven,: o,05/14 00:45
,,,,噓,FateCool,: 現在覺得這間超難吃,05/13 18:01
NUMB43 (晚了~該睡了),[問卦] 迪卡濃和momo是最頂商城嗎,Tue May  9 16:06:08 2023,其他的我幾乎沒用過但這兩個退貨很阿莎李使用過都還能到府退貨不收錢按一按就能退了光是那麼阿莎李的退貨 我就覺得很頂用過蝦皮 確定付款按太快退貨一堆程序資料 很麻煩跑就跑死你----Sent from BePTT on my ASUS_Z01RD,推,k385476916,: Apple也是,05/09 16:06
,,,,推,TopGun2,: 你把 PChome24 放在哪裡,05/09 16:08
,,,,推,VVizZ,: 有多濃,05/09 16:08
,,,,推,good90150,: pchome退貨還會要你印東西出來貼,05/09 16:11
,,,,推,gn01693664,:  pc退貨還不錯  但很久沒用了,05/09 16:12
,,,,推,plice,: 我momo有退貨好幾天都不來收的 後來覺得煩,05/09 16:15
,,,,推,Mubing,: 蝦皮下錯單直接取消不就好了？半夜取消過,05/09 16:46
,,,,推,VPeace,: 現在酷澎進來 momo感覺有點危險,05/09 23:27
,,,,推,weiweilucy,: Y購退貨也滿頂的阿,05/10 11:41
,,,,→,brianuser,: 迪卡濃是什麼賣卡迪那的ㄇ,05/09 16:07
,,,,→,theskyofblue,: momo不錯R,05/09 16:08
,,,,→,Tencc,: PCHOME吧?,05/09 16:09
,,,,→,Tencc,": 前陣子組電腦顯卡甚麼的,比原價屋還是新亞",05/09 16:10
,,,,→,Tencc,: 貴個幾百我還是會直接在PCHOME買,05/09 16:11
,,,,→,winston06,: 你幹嘛一直退貨啊,05/09 16:11
,,,,→,good90150,: 我是都有貼啦，就互相一下,05/09 16:12
,,,,→,plice,: 了只好留下來用,05/09 16:15
,,,,→,zero7217,: MOMO阿莎力??你肯定沒退過3C,05/09 16:24
