Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,huanggg,: 謝謝分享～（收藏）,12/25 23:52
,,,,推,hayleywangg,: 我MAC黑五買的遮瑕刷缺貨，到現在都,12/26 10:47
,,,,推,jjqueen,: LF11/30下單，進度停留在12/7,12/26 15:00
,,,,推,seville95,: LF 11/11下單 狀態還停留在11/25，跟客,12/26 16:31
,,,,推,devilchan,: LF雙11的貨到現在還沒收到,12/27 19:30
,,,,推,hoyoyo,: LF除了等超久之外，遇到第三次瓶裝溢出後,12/28 09:25
,,,,推,hoyoyo,: 退貨超麻煩也沒安全感,12/28 09:42
,,,,推,awayaiko,: LF11/27購買 11/30出貨就再也沒更新物,12/29 00:41
,,,,推,kelvinlight,: 英國封城貨還出的來嗎？,12/31 19:43
,,,,推,D2pink,: LF和Skinstore如果沒出事就好，要是出事,01/01 06:43
,,,,→,littlehan530,: 我在selfridge上買Hermès的唇膏,12/24 14:47
,,,,→,littlehan530,: 感覺就是被試過色的 超阿雜,12/24 14:47
,,,,→,littlehan530,: 目前還在等官方回應中,12/24 14:47
,,,,→,littlehan530,: 覺得雷暴,12/24 14:48
,,,,→,a22430740,: 問題,12/24 14:56
,,,,→,gaga326,: 這次黑五買的嬌蘭日霜其中一罐也沒有封,12/24 15:03
,,,,→,gaga326,: 膜感覺被開過，不過我今年買超過50次以上,12/24 15:03
,,,,→,gaga326,: ，大部分都是沒問題的,12/24 15:03
,,,,→,landing,: 時價格有競爭力,12/24 15:21
,,,,→,smi1e,: 其實單純因為寄送速度慢就給折價卷，已經,12/24 15:22
,,,,→,smi1e,: 算是服務非常好了,12/24 15:22
,,,,→,smi1e,: 因為他已經出貨，只要是物流商的問題,12/24 15:23
,,,,→,yessa32,: 單，只有紙箱,12/24 15:28
,,,,→,otakucat,: 貨...,12/24 15:58
,,,,→,christina258,: 更新過物流了,12/24 16:16
,,,,→,LeoYung,: lookfantastic逛過版上心得就不敢買了,12/24 16:28
,,,,→,gigi1012,: 包裝很陽春，我買的東西是塑膠罐沒破,12/24 16:57
,,,,→,ablazekandyh,: 可以直接叫銀行拒付Laura Mercier。,12/24 17:07
,,,,→,ablazekandyh,: 畢竟是他們家自己說可以退，可是又,12/24 17:07
,,,,→,ablazekandyh,: 沒客服的,12/24 17:07
,,,,→,oopsono,: ，買好幾次包裝都破掉，洗髮精護髮直接流,12/24 18:47
,,,,→,oopsono,: 出來,12/24 18:47
,,,,→,chenshin,: Grath 眼影 當下感覺很差,12/24 19:17
,,,,→,lsy1129,: 我自己非常愛用cultbeauty 但LF是再便宜,12/24 19:19
,,,,→,lsy1129,: 也不想用了,12/24 19:19
,,,,→,hsiehtzujung,: 消的訂單到現在都還在處理中,12/24 19:29
,,,,→,LenaViVi,: 回比較快，價格活動都和Look差不多，但,12/24 19:45
,,,,→,LenaViVi,: 沒中文客服和中文站。我自己都在beautye,12/24 19:45
,,,,→,LenaViVi,: xpert買,12/24 19:45
,,,,→,jai21339,: XD,12/24 20:02
,,,,→,joyjoy3233,: 到飄過～,12/24 20:38
,,,,→,pipicaca,: x就一定會溢出來，像坐完大怒神一樣，,12/24 20:44
,,,,→,pipicaca,: 覺得fedex問題比較大,12/24 20:44
,,,,→,pipicaca,: 特假時真的超便宜,12/24 20:44
,,,,→,giftedgirl,: 很完好，第一次買感覺不錯！,12/24 21:33
,,,,→,vivienwei,: 以直接退貨，客服規定你10天要自行聯,12/24 21:43
,,,,→,vivienwei,: 繫客服確認包裹退貨到了沒，,12/24 21:43
,,,,→,vivienwei,: 如果沒到，要你再隔10天再去信問一次,12/24 21:46
,,,,→,vivienwei,: 退貨包裹到了沒。你要一直記得自己去,12/24 21:46
,,,,→,vivienwei,: 聯繫。我查到退貨包裹已被簽收，線上,12/24 21:46
,,,,→,vivienwei,: 客服還說沒有，我把退貨追蹤碼貼給他,12/24 21:46
,,,,→,vivienwei,: 看，他才改口說有收到了，要幫我申請,12/24 21:46
,,,,→,vivienwei,: 退款，隔一週沒收到退款，又再次詢問,12/24 21:46
,,,,→,vivienwei,: ，結果說現在才要申請退款，11月初的,12/24 21:46
,,,,→,vivienwei,: 訂單，弄到12月中才退貨退款完成,12/24 21:46
,,,,→,jinqyuh,: 的東西被試用過    感覺很故意欸,12/24 21:48
,,,,→,vivienwei,: 對了，你如果請快遞直接退運，一定要,12/24 21:49
,,,,→,vivienwei,: 自己聯繫客服通知喔，他們要去註記才,12/24 21:49
,,,,→,vivienwei,: 算進入退貨流程,12/24 21:49
,,,,→,rainie0316,: 我沒辦法寄台灣嗎？,12/24 21:52
,,,,→,jazz7hey,: 少好多東西，寫好幾封信給官網也石沈大,12/24 23:01
,,,,→,jazz7hey,: 海,12/24 23:01
,,,,→,smi1e,: Mac 一定要打電話他們才會管,12/24 23:28
,,,,→,smi1e,: Email 我的也都沒有被回,12/24 23:29
,,,,→,mikahi,: 談退款談半天好不容易講好30%實際收到退,12/25 01:13
,,,,→,mikahi,: 款金額卻不到20% 也沒力氣再繼續談了lol,12/25 01:13
,,,,→,qqmini,: 別人退貨沒有檢查就收回倉庫出給下位客人.,12/25 02:09
,,,,→,qqmini,: ...,12/25 02:09
,,,,→,e520527,: 的折扣沒LF好 Cult beauty包裝紙盒比LF好,12/25 07:57
,,,,→,e520527,": 也快 但網站左上顯示Taiwan, province of",12/25 07:57
,,,,→,e520527,:  China就不想買了,12/25 07:57
,,,,→,NYsweety,: 全沒通知，然後另一單是寄錯色號,12/25 08:25
,,,,→,greenwater,: 不見很阿沙力直接補寄一單給我，倒是,12/25 09:10
,,,,→,greenwater,: 最近beautifiedyou in transit了10天,12/25 09:10
,,,,→,greenwater,: 了都還沒更新超怕半途寄丟...另外我經,12/25 09:10
,,,,→,greenwater,: 驗是砍單好像只有sephora會寄通知，,12/25 09:10
,,,,→,greenwater,: 其他網站都默默砍，幾天後自行登入發,12/25 09:10
,,,,→,greenwater,: 現被砍真的超不爽哈,12/25 09:10
,,,,→,gaga326,: 我也覺得Selfridges是退貨沒檢查又直接寄,12/25 09:49
,,,,→,gaga326,: 出,12/25 09:49
,,,,→,duckhuanglal,: 眼影盤，而且包裝防撞等都包得很紮,12/25 10:06
,,,,→,duckhuanglal,: 實！原本還超怕眼影盤會不會碎掉的,12/25 10:06
,,,,→,s860382,: 只有小黑瓶外面有一層薄薄的氣泡紙,12/25 10:56
,,,,→,s860382,: 但真的很便宜 還是忍不住下手,12/25 11:00
,,,,→,confuse7,: 今年買2次LF，1次S站，都包裝完整齊全,12/25 11:31
,,,,→,confuse7,: 又很快欸，運氣不錯XD,12/25 11:31
,,,,→,wingyen,: 一單14天內到，但外盒底層紙皮裂開有透明,12/25 11:34
