Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,AddictAddict,: 他媽是誰，結果我查了之後也不知道葉璦菱是誰，難道,"['11/11', '18:58']"
,,,,→,AddictAddict,: 這就是時代的鴻溝嗎,"['11/11', '18:58']"
,,,,→,ddog1010,: 其實我也不知道哈哈，完全不認識他老媽,"['11/11', '19:08']"
henrykao (烏龜仙女),[閒聊] pchome雙11演唱會,Mon Nov  9 20:19:00 2020,剛剛看YT被廣告才知道明天pc有辦演唱會https://i.imgur.com/QQLtW9S.png而且還蠻多大咖的有青峰、蕭敬騰、周湯豪、ØZI不過門票好像已經被抽完了看官方是還有直播可以跟分享一下免費演唱會資訊話說大家有沒有特別喜歡誰？,推,lpbrother,: 這是要線上看嗎?,"['11/09', '20:19']"
,,,,推,dai26,: 花錢搞這個不如無限制滿千折百,"['11/09', '20:33']"
,,,,→,henrykao,: 對欸 好像是線上看,"['11/09', '22:36']"
likeicare (茉莉公主我老婆),[閒聊] pchome是在響應環保嗎,Wed Apr 22 15:05:51 2020,剛剛閒來無事打算追蹤一下昨天半夜訂的零食到貨了沒，結果發現......https://i.imgur.com/L4DTNnY.jpg是在響應地球日關燈嗎，這種形式有點好笑，但好像又有點酷？雖然乍看嚇到我啦，還以為手機出了什麼問題。話說我也好想玩動森QQ。,推,sjclivelo,: 跟中共一樣智障,"['04/22', '15:15']"
,,,,推,IKURAQ,: XDDDD,"['04/22', '16:22']"
,,,,推,dawn5566,: 還以為pch變中國的了,"['04/22', '16:43']"
,,,,推,bigperm,: 我被笑到了 乾 XDDDDD,"['04/23', '19:58']"
,,,,→,jameshcm,: 該不會是習大大...,"['04/22', '15:07']"
,,,,→,anmychen,: 我應該會以為我手機壞掉,"['04/22', '15:08']"
,,,,→,eva19452002,: 要響應環保應該提高售價到大家買不下才是環保,"['04/22', '15:08']"
,,,,→,hengjcoyim,: ....?是嗎 這比較像默哀,"['04/22', '15:25']"
,,,,→,FlynnZhang,: R.I.P.,"['04/22', '15:33']"
,,,,→,lycmse55,: 每次出貨都分3~4箱 哪裡環保了 =    =,"['04/22', '16:30']"
bache (.........),[討論] pchome該改進,Sat Nov 16 14:30:46 2019,在自己家附近水果攤、全聯找沒有檸檬就上網買看看結果pchome沒跟小農合作，有點爛爛的人家蝦皮都跟小農合作，容易買到pchome該改進,推,Altayana,: 但很快，買Momo 被黑貓宅配氣死,11/16 18:19
,,,,→,KENGOD0204,: 要，但已經爽賺20年，不會改了,11/16 14:46
,,,,→,kkes0001,: 就傲慢啊,11/16 15:17
,,,,→,kkes0001,: 介面爛的和啥一樣,11/16 15:17
,,,,→,bache,: 我都pchome..蝦皮買的，送7-11有空再拿，,11/16 19:30
,,,,→,bache,: 方便,11/16 19:30
lim98989 (土撥鼠),[閒聊] pchome雙11免費商品根本搶不到,Tue Nov 12 18:09:38 2019,PChome雙11可以集貓糧，一貓糧=1元整點的時候有限量商品可以全部用貓糧折抵等於免費！！然後昨天貓糧可以玩轉盤累積，上限2萬很快就集到所以我昨天就坐在電腦前等整點到，想說要搶免費商品可是幾乎都限量5組、10組，頂多100組然後每次時間到商品都被秒殺或是網頁當掉不能結帳，結果只搶到1組面膜QQ雙11的東西都這麼難搶嗎…,推,leoth,: 商人節,11/12 18:17
,,,,推,panhoho,: 這次完全沒參與到,11/12 18:22
,,,,推,kinki999,: 越麻煩的越不要去買,11/12 18:38
,,,,推,vian3254,: 機器人大軍,11/12 18:46
,,,,推,seysem,: 電腦搶的,11/12 19:55
,,,,→,aumio,: 愚人節,11/12 18:27
,,,,→,uio345,: 機器人節,11/12 19:00
,,,,→,seysem,: 程式寫好1秒跑好幾頁 你搶得贏嗎,11/12 19:56
myboss (無光的夜),[閒聊] pchome體系就4廢,Tue Sep  3 16:42:58 2019,pchome體系真的只剩下pchome24小時好用了露天超糞的阿..!!!!商品頁面改個格式，基本操作都可以顯示的亂七八糟pchome的工程師是在睡覺嗎?更不用提pchome的商店街介面也是亂到不行有沒有全天下最廢的工程師在pchome的商店街跟露天的八卦?難怪人潮都跑到蝦皮去了=.=雖然蝦皮也很難用就是了根本已變成被淘寶淘汰的賣家進駐的群聚地方了,推,chunghung0,: 懷念當年大灑幣，現在蝦皮也懶得買了,"['09/03', '16:46']"
,,,,推,miimii001,: 跟後台接觸才會發瘋......,"['09/03', '16:48']"
,,,,推,bonlovelucas,: 怎麼看還是momo好用,"['09/03', '22:41']"
,,,,→,loeiia,: ...訂單取消留言只能顯示2個字很無語,"['09/03', '16:53']"
,,,,→,xifeing,: PChome24小時以外的都很廢,"['09/03', '17:55']"
,,,,→,KENGOD0204,: 露天很廢，不止平台廢，客服也是廢，被詐騙，停權被騙,"['09/03', '18:57']"
,,,,→,KENGOD0204,: 的帳號，直接把備份封鎖,"['09/03', '18:57']"
,,,,→,rtyu630823,: 淘寶超好用，回答問題都超快，老實說我覺得台灣已經被,"['09/03', '19:49']"
,,,,→,rtyu630823,: 中國海放太多了,"['09/03', '19:49']"
,,,,→,rtyu630823,: 台灣賣東西都不耐煩，問個問題結果老闆叫你自己看關,"['09/03', '19:49']"
,,,,→,rtyu630823,: 於我,"['09/03', '19:49']"
