Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,ggtest,: 來，還被中國人問候知不知道我祖宗是哪人,"['02/04', '17:04']"
,,,,→,ggtest,: 推了,"['02/04', '17:11']"
,,,,→,darkMood,: 美國人要求禁抖音，卻不要求限制快速步槍，才真的笑死人,"['02/04', '17:12']"
,,,,→,ggtest,: 平常抖音只拿來刷美女影片，看到一篇不一樣的，就進去嘴了,"['02/04', '17:12']"
,,,,→,ggtest,: 一下,"['02/04', '17:12']"
,,,,→,ggtest,: 美國是實戰派（槍），中國是網路限制，兩個國家都蠻有趣的,"['02/04', '17:19']"
,,,,→,shoinchang,: 為到抖音都要封鎖 撇除政治因素 中國軟硬體業的創意,"['02/04', '18:34']"
,,,,→,shoinchang,: 進步得比歐美人太快,"['02/04', '18:34']"
,,,,→,laurie0116,: 癮不是什麼好事,"['02/04', '18:42']"
,,,,→,Nemophila,: 的東西 電影解說 迷因圖 都是現在人,"['02/04', '18:45']"
,,,,→,Nemophila,: 為了節省時間吸收資訊產生的東西 沒有這些東西影響改,"['02/04', '18:46']"
,,,,→,Nemophila,: 變我們的習慣 那種幾分鐘沒啥意義的短篇怎麼會被接受？,"['02/04', '18:46']"
,,,,→,Nemophila,: 更古早還有所謂的懶人包 但那個時候多半是用來對事件新,"['02/04', '18:47']"
,,,,→,Nemophila,: 聞的濃縮整理 還不包含娛樂,"['02/04', '18:47']"
,,,,→,nenini,: 無卡頓，其他平台還比不上喔，還已經不是沒有原因。至於,"['02/04', '22:41']"
,,,,→,nenini,: 什麼中共管控什麼的，你下國際版就知道，吐槽中共的東西,"['02/04', '22:41']"
,,,,→,nenini,: 不在少數。當然五毛無所不在，這點YT FB也是一樣。,"['02/04', '22:41']"
,,,,→,nenini,: 個角落的人是這樣生活的。看評論也很有趣，常按就可以翻,"['02/04', '22:43']"
,,,,→,nenini,: 譯蝌蚪文成中文，整個沒距離！,"['02/04', '22:43']"
,,,,→,nenini,: 別跟民進黨一樣的眼界，我看抖音，我一樣願意反共並支持獨,"['02/04', '22:44']"
,,,,→,nenini,: 立,"['02/04', '22:44']"
,,,,→,wusiuwei,: 都不動作，只能說死好活該,"['02/04', '23:16']"
,,,,→,a80568911,: 我建議政府應該把手機有裝過抖音的都記錄起來 未來打仗,"['02/04', '23:35']"
,,,,→,a80568911,: 第一批送前線,"['02/04', '23:35']"
,,,,→,kamelol,: 能力下降，一堆成年人都會滑上癮，何況未成年的小朋友，,"['02/04', '23:45']"
,,,,→,kamelol,: 遠離最好囉,"['02/04', '23:45']"
,,,,→,chloe7831,: 也是有正常的東西好看,"['02/05', '00:17']"
,,,,→,jamescle23,: 很多網友講到重點了,"['02/05', '02:02']"
,,,,→,jamescle23,: 注意力和耐心的問題,"['02/05', '02:02']"
,,,,→,deepdish,,"['02/05', '02:15']"
,,,,→,deepdish,: 重點是在背後操控公司的不透明,"['02/05', '02:16']"
,,,,→,sinxmin,: 抖音和TilTok到底是不是同個東西,"['02/05', '10:19']"
,,,,→,ntuwalker,: ？,"['02/05', '12:32']"
,,,,→,wanters,: 大家說抖音一響父母白養但實際上現在被抖音侵蝕最嚴重的,"['02/05', '13:46']"
,,,,→,wanters,: 大概是中老年族群阿真的像癡呆一樣在那邊無表情滑抖音,"['02/05', '13:47']"
,,,,→,shathy,: 的人而不是平台吧，屁孩到哪個平台都是屁孩,"['02/06', '11:13']"
,,,,噓,Jameshunter,: youtube shorts等美國企業: 爸爸幫我 美國政府:壕,"['02/04', '15:50']"
,,,,噓,kulololu,: 三冥自才該禁一禁 不是什麼好平台,"['02/04', '16:11']"
,,,,噓,darkMood,: 笑死，快速步槍才真的不是好東西吧。殺的人比抖音多吧,"['02/04', '17:11']"
,,,,噓,aoc7175,: 支那竊聽竊取專用,"['02/04', '17:19']"
,,,,噓,oldmangoes,: 雀食,"['02/04', '17:51']"
,,,,噓,danny0109202,: 笑死人，一直發生行人被撞，所以要禁汽車？,"['02/04', '22:46']"
,,,,噓,astrofluket6,: 鄉民: 抖音爽爽用 鴿子不值錢,"['02/05', '02:26']"
,,,,噓,ntuwalker,: 你這邏輯，FB當年也有很智缺的冰桶挑戰，怎麼不禁一禁,"['02/05', '12:32']"
q0937653175 (kiki),[閒聊] 大家都買了多少家串流平台？,Wed Jan  4 17:04:52 2023,現在串流平台超多的除了歐美的Netflix、Disney+亞洲也有Friday、LineTV、愛奇藝一個月也都是1-2百有時候大家共用就只要幾十塊錢不同平台又有不同的獨佔劇感覺有時候不知不覺就買了太多了像我現在同時有Netflix、Disney+跟愛奇藝根本看不完XD,推,sjclivelo,: 網飛 迪士尼 KK 吧哈,"['01/04', '17:08']"
,,,,推,marsonele,: 沒 根本沒時間看,"['01/04', '17:13']"
,,,,推,alicedotkay,: netflix就夠了 看不完啊,"['01/04', '17:24']"
,,,,推,levs,: 我也覺得會看不完所以前幾天想看某片只有某平台有我就只租單,"['01/04', '17:36']"
,,,,推,monarch0301,: 沒時間看,"['01/04', '17:40']"
,,,,推,F0314,: 兩個，看不完,"['01/04', '17:45']"
,,,,推,firstlead,: Pornhub VIP,"['01/04', '17:47']"
,,,,推,betty921,: N和D，就看不完了,"['01/04', '17:51']"
,,,,推,mandy740512,: 我只有買nelflix和Disney+，順便再買個Friday,"['01/04', '17:54']"
,,,,推,be2788gi6,: 網飛 迪士尼,"['01/04', '17:58']"
,,,,推,system303179,: Disney+、Netflix、KKTV、Catchplay+,"['01/04', '18:06']"
,,,,推,monica5286,: Youtube premiun跟Netflix，超忙看不完,"['01/04', '18:12']"
,,,,推,tai409,: 現在有FriDay/LiTV/Line TV/ Disney+,"['01/04', '18:12']"
,,,,推,Lolira,: N,"['01/04', '18:22']"
,,,,推,specialcat1,: netflix、Disney +訂了也沒怎麼在看，感覺浪費,"['01/04', '18:41']"
,,,,推,jingnan,: 兩個就看不完了,"['01/04', '19:03']"
,,,,推,ellenca,: Netflix Disney+ AppleTV KKTV YTpremium Spotify Tidal,"['01/04', '19:04']"
,,,,推,jiemayday,: Netflix + Spotifly 就很夠用,"['01/04', '19:10']"
,,,,推,Eva44,: 巴哈我大哥,"['01/04', '19:26']"
,,,,推,Curtis1257,: 買家庭號yt跟朋友分享，交換他的網飛,"['01/04', '19:26']"
,,,,推,vivian0515,: 我體感平台好像變多了 有時候為了一部劇去訂閱一個平,"['01/04', '19:34']"
,,,,推,rene5566,: 我買的跟你一樣,"['01/04', '19:36']"
,,,,推,breakingmilk,: 只有Netflix,"['01/04', '19:53']"
,,,,推,angierlee,: Netflix +迪士尼+yt 不過都沒時間看,"['01/04', '19:53']"
,,,,推,parappa,: Netflix+KKTV+Friday+Hami(Elta),"['01/04', '20:00']"
,,,,推,duziererder,: 只有Netflix,"['01/04', '20:07']"
,,,,推,goeast,: 只有N就看不完了,"['01/04', '20:17']"
,,,,推,mamamiya00,: Netflix Disney+ Friday Tving,"['01/04', '20:19']"
,,,,推,hhhh99770,: 電視上的D+不能調倍速就沒買，買netflix跟巴哈,"['01/04', '20:21']"
,,,,推,sustto,: 0 yt 動畫瘋 免費仔,"['01/04', '21:10']"
,,,,推,chick7979,: 0,"['01/04', '23:07']"
,,,,推,WEBuffett,: Spotify Netflix Youtube Premium Friday HBO GO 以上,"['01/04', '23:12']"
,,,,推,cansmell,: 0,"['01/04', '23:35']"
,,,,推,prinspetal,: 會輪流 有想看的再訂,"['01/05', '00:13']"
,,,,推,sodm,: 我跟你一樣，還多了kktv,"['01/05', '00:19']"
,,,,推,def995,: 以前有買kk和Friday，但太多看不完，也沒人跟我分所以就沒,"['01/05', '00:48']"
,,,,推,mindy1997,: netflix disney+ 但都是蹭的XDD,"['01/05', '00:56']"
